OID_,pointid,grid_code,dCSI,NDVIre1n,NDVIre2n,NDVIre3n,CSI,BSI,NBR,NBR2,Elevation,Aspect,Slope,NDVI_NDBI,dCSI_cat
4956,5164,0.1162489,-0.036211,0.1398721,0.0784749,0.0328439,1.1917075,0.0215283,0.0086188,0.1144888,11.0391302,127.9283447,3.0276906,0.2222234,1
4957,5165,0.1130993,-0.036211,0.1398721,0.0784749,0.0328439,1.1917075,0.0363089,0.0086188,0.1144888,10.6957836,131.9106903,2.9658289,0.2190738,1
4958,5166,0.1086324,-0.1406102,0.1515015,0.0920771,0.0423053,1.0888129,0.0363089,-0.0147314,0.0978428,10.352438,135.8575592,2.903497,0.2210446,1
4959,5167,0.1177487,-0.1406102,0.1515015,0.0920771,0.0423053,1.0888129,0.0363089,-0.0147314,0.0978428,10.151556,150.2454681,2.6445239,0.2301609,1
4960,5168,0.1319735,0.0198525,0.1562094,0.0872838,0.0470219,1.2815348,0.026053,0.0817001,0.1243175,10.0240507,169.9488068,2.2847302,0.1750282,1
4961,5169,0.115831,0.0198525,0.1562094,0.0872838,0.0470219,1.2815348,0.026053,0.0817001,0.1243175,9.8977404,189.6504517,1.9236462,0.1588857,1
4962,5170,0.094176,0.2206779,0.1311837,0.0817851,0.0310332,1.4800838,0.026053,0.1305537,0.1531292,10.0770054,190.2829437,1.6523845,0.117212,3
4963,5171,0.1050209,0.2206779,0.1311837,0.0817851,0.0310332,1.4800838,0.0061706,0.1305537,0.1531292,10.3403549,185.4544373,1.4083172,0.1280569,3
4964,5172,0.1105485,0.2066019,0.1443961,0.0747082,0.0307893,1.4325726,0.0061706,0.1107011,0.1480336,10.6013136,180.5489349,1.166014,0.148503,3
4965,5173,0.1149693,0.2066019,0.1443961,0.0747082,0.0307893,1.4325726,0.0061706,0.1107011,0.1480336,10.1234255,152.8201141,2.0627367,0.1529238,3
4966,5174,0.1090304,0.0956366,0.1414613,0.084561,0.0340581,1.3361511,0.0171035,0.0502952,0.1333764,9.5587883,122.5579147,3.0923917,0.1926728,1
4967,5175,0.1015195,0.0956366,0.1414613,0.084561,0.0340581,1.3361511,0.0171035,0.0502952,0.1333764,8.9870644,92.83461,4.1097331,0.1851619,1
4968,5176,0.0900901,-0.0666459,0.1243313,0.0603431,0.0247708,1.2385668,0.0171035,0.0693287,0.1230101,7.9466815,96.6615906,4.0796309,0.1442333,1
4969,5177,0.0880876,-0.0666459,0.1243313,0.0603431,0.0247708,1.2385668,0.0349024,0.0693287,0.1230101,6.9062991,100.4878006,4.0473938,0.1422308,1
4970,5178,0.095648,-0.2994387,0.152208,0.1046637,0.0639619,0.980916,0.0349024,-0.1045531,0.0774648,5.9676833,106.1807022,3.953011,0.2762036,1
4971,5179,0.1053323,-0.2994387,0.152208,0.1046637,0.0639619,0.980916,0.0349024,-0.1045531,0.0774648,5.7182794,124.5011139,3.4525831,0.2858879,1
4972,5180,0.1005345,-0.4034511,0.1684088,0.125028,0.0842854,0.8192182,0.0780882,-0.1899225,0.0482096,5.4712629,142.8307953,2.9530528,0.336506,1
4973,5181,0.0976346,-0.4034511,0.1684088,0.125028,0.0842854,0.8192182,0.0780882,-0.1899225,0.0482096,5.2872705,159.4949646,2.6324933,0.3336061,1
4974,5182,0.0946317,-0.415888,0.1654676,0.1152565,0.0691931,0.8050658,0.0780882,-0.1909126,0.0498096,5.2907119,170.9924011,2.8602138,0.3330863,1
4975,5183,0.0852401,-0.415888,0.1654676,0.1152565,0.0691931,0.8050658,0.0828641,-0.1909126,0.0498096,5.2941527,182.4606018,3.088167,0.3236947,1
4976,5184,0.1140487,-0.1409633,0.166628,0.1102779,0.0642706,0.8274162,0.0828641,-0.1548975,0.0501171,5.3789911,193.6776886,3.4050577,0.317484,1
4977,5185,0.122291,-0.1409633,0.166628,0.1102779,0.0642706,0.8274162,0.0828641,-0.1548975,0.0501171,5.6082425,204.4865875,3.8788342,0.3257263,1
4978,5186,0.136303,0.1053592,0.2416323,0.0928168,0.0417388,1.1153213,0.0368577,0.0368901,0.1098075,5.8386865,215.2845306,4.3530779,0.209517,1
4979,5187,0.2752386,0.1053592,0.2416323,0.0928168,0.0417388,1.1153213,0.0368577,0.0368901,0.1098075,6.3509421,222.8111267,4.6819749,0.3484526,1
4980,5188,0.3287368,0.3056329,0.2760285,0.1171026,0.0644172,1.4556895,0.0368577,0.0809639,0.1578715,7.1688137,226.7684021,4.8514752,0.4066402,3
4981,5189,0.2797294,0.3056329,0.2760285,0.1171026,0.0644172,1.4556895,-0.0238862,0.0809639,0.1578715,7.9854922,230.7134857,5.0204091,0.3576328,3
4982,5190,0.1838235,0.1395377,0.2424086,0.1139825,0.0418645,1.4043049,-0.0238862,0.0675346,0.1739548,8.7306786,212.5634308,4.545382,0.2915088,2
4983,5191,0.1933189,0.1395377,0.2424086,0.1139825,0.0418645,1.4043049,-0.0238862,0.0675346,0.1739548,9.4277048,179.3321991,3.6346183,0.3010042,2
4984,5192,0.2906553,0.1278455,0.2747712,0.1186052,0.0542703,1.5333333,-0.014653,0.1510945,0.1825193,10.1247311,146.0680237,2.7275345,0.3229713,2
4985,5193,0.2783566,0.1278455,0.2747712,0.1186052,0.0542703,1.5333333,-0.014653,0.1510945,0.1825193,9.1800671,123.431427,3.5621672,0.3106726,2
4986,5194,0.1099707,0.0625316,0.1629495,0.0865405,0.0426444,1.3136246,0.0219686,0.0838436,0.1399514,14.1235237,141.7606354,2.6513917,0.1667446,1
4987,5195,0.0967588,0.0625316,0.1629495,0.0865405,0.0426444,1.3136246,0.0219686,0.0838436,0.1399514,13.6015234,207.3175201,1.8936546,0.1535327,1
4988,5196,0.1014003,-0.0214125,0.1432987,0.0803255,0.0351859,1.2899851,0.0219686,0.0808335,0.127581,13.0771265,272.6210327,1.1360364,0.1486349,1
4989,5197,0.1219396,-0.0214125,0.1432987,0.0803255,0.0351859,1.2899851,0.0206489,0.0808335,0.127581,13.5149708,285.1517334,1.824227,0.1691742,1
4990,5198,0.1009864,-0.0799768,0.1283167,0.0727874,0.0275302,1.3127531,0.0206489,0.0729533,0.1300903,14.1173601,288.821228,2.7596021,0.1586708,1
4991,5199,0.0979357,-0.0799768,0.1283167,0.0727874,0.0275302,1.3127531,0.0206489,0.0729533,0.1300903,14.7185516,292.6913757,3.6935184,0.1556201,1
4992,5200,0.0923192,-0.0189332,0.1326759,0.086181,0.035868,1.33,0.0150255,0.0677134,0.137931,15.40765,303.2613525,3.0367253,0.1631988,1
4993,5201,0.1070974,-0.0189332,0.1326759,0.086181,0.035868,1.33,0.0150255,0.0677134,0.137931,16.0995102,314.0166016,2.3314803,0.177977,1
4994,5202,0.1345436,0.1249968,0.1547458,0.081981,0.0378007,1.3690667,0.0150255,0.1020115,0.1453965,16.7097244,316.7169189,1.704784,0.1785818,2
4995,5203,0.1439224,0.1249968,0.1547458,0.081981,0.0378007,1.3690667,0.0113328,0.1020115,0.1453965,16.454937,234.2632599,1.8985082,0.1879606,2
4996,5204,0.0991034,0.1657588,0.1469379,0.0704908,0.0315298,1.3766234,0.0113328,0.0951821,0.1429207,16.2013474,151.8737335,2.0911899,0.1475004,2
4997,5205,0.114033,0.1657588,0.1469379,0.0704908,0.0315298,1.3766234,0.0113328,0.0951821,0.1429207,15.8786821,87.1566925,2.3130269,0.16243,2
4998,5206,0.1311713,0.0727402,0.1288558,0.0604192,0.0285031,1.3409563,0.0155833,0.0992509,0.1412631,15.2806931,91.754982,2.6539884,0.1737809,1
4999,5207,0.082277,0.0727402,0.1288558,0.0604192,0.0285031,1.3409563,0.0155833,0.0992509,0.1412631,14.6839008,96.3528748,2.996129,0.1248866,1
5000,5208,0.0904511,-0.0083346,0.1245937,0.068121,0.0295576,1.3452566,0.0155833,0.101537,0.1353653,14.0574589,99.904747,3.2302086,0.1247508,1
5001,5209,0.0861079,-0.0083346,0.1245937,0.068121,0.0295576,1.3452566,0.017329,0.101537,0.1353653,13.3655968,101.2357559,3.231576,0.1204076,1
5002,5210,0.0828114,-0.050405,0.1328265,0.0602763,0.024262,1.331756,0.017329,0.101983,0.1348647,12.6737337,102.5830002,3.232964,0.1161516,1
5003,5211,0.0813065,-0.050405,0.1328265,0.0602763,0.024262,1.331756,0.017329,0.101983,0.1348647,12.0247555,105.5510101,3.2214394,0.1146467,1
5004,5212,0.0958835,-0.0021471,0.1445518,0.0818106,0.0426256,1.3044567,0.0215283,0.0784495,0.130037,11.4322195,110.6080475,3.1930625,0.1480027,1
5005,5213,0.0958968,-0.0021471,0.1445518,0.0818106,0.0426256,1.3044567,0.0215283,0.0784495,0.130037,10.8408794,115.6716919,3.1645541,0.148016,1
5006,5214,0.1122043,-0.036211,0.1398721,0.0784749,0.0328439,1.1917075,0.0215283,0.0086188,0.1144888,10.3868103,122.0031281,3.1422944,0.2181788,1
5007,5215,0.094222,-0.036211,0.1398721,0.0784749,0.0328439,1.1917075,0.0363089,0.0086188,0.1144888,10.0434637,129.3322449,3.1248188,0.2001965,1
5008,5216,0.1178782,-0.1406102,0.1515015,0.0920771,0.0423053,1.0888129,0.0363089,-0.0147314,0.0978428,9.7001181,136.625885,3.1068728,0.2302904,1
5009,5217,0.1157998,-0.1406102,0.1515015,0.0920771,0.0423053,1.0888129,0.0363089,-0.0147314,0.0978428,9.4249859,152.3139038,2.9424531,0.228212,1
5010,5218,0.1068965,0.0198525,0.1562094,0.0872838,0.0470219,1.2815348,0.026053,0.0817001,0.1243175,9.1846914,172.1767426,2.7044451,0.1499512,1
5011,5219,0.1191615,0.0198525,0.1562094,0.0872838,0.0470219,1.2815348,0.026053,0.0817001,0.1243175,8.9455919,192.0379181,2.4651468,0.1622162,1
5012,5220,0.1071585,0.2206779,0.1311837,0.0817851,0.0310332,1.4800838,0.026053,0.1305537,0.1531292,9.2797089,198.2796021,2.0900207,0.1301945,3
5013,5221,0.1153068,0.2206779,0.1311837,0.0817851,0.0310332,1.4800838,0.0061706,0.1305537,0.1531292,9.7686348,200.7191772,1.679448,0.1383428,3
5014,5222,0.1277513,0.2066019,0.1443961,0.0747082,0.0307893,1.4325726,0.0061706,0.1107011,0.1480336,10.2551708,203.0817871,1.2706394,0.1657058,3
5015,5223,0.1186992,0.2066019,0.1443961,0.0747082,0.0307893,1.4325726,0.0061706,0.1107011,0.1480336,9.8968487,165.9601593,2.0839517,0.1566537,3
5016,5224,0.1065693,0.0956366,0.1414613,0.084561,0.0340581,1.3361511,0.0171035,0.0502952,0.1333764,9.4450006,124.6300354,3.031836,0.1902117,1
5017,5225,0.0980005,0.0956366,0.1414613,0.084561,0.0340581,1.3361511,0.0171035,0.0502952,0.1333764,8.9815559,84.2158661,3.9668202,0.1816429,1
5018,5226,0.0971744,-0.0666459,0.1243313,0.0603431,0.0247708,1.2385668,0.0171035,0.0693287,0.1230101,7.941174,88.1150436,4.1383896,0.1513176,1
5019,5227,0.097995,-0.0666459,0.1243313,0.0603431,0.0247708,1.2385668,0.0349024,0.0693287,0.1230101,6.9007921,92.0134506,4.3078237,0.1521382,1
5020,5228,0.1021492,-0.2994387,0.152208,0.1046637,0.0639619,0.980916,0.0349024,-0.1045531,0.0774648,5.9360895,97.7280426,4.3742123,0.2827048,1
5021,5229,0.1097179,-0.2994387,0.152208,0.1046637,0.0639619,0.980916,0.0349024,-0.1045531,0.0774648,5.4611087,115.1726227,3.7889941,0.2902735,1
5022,5230,0.1108186,-0.4034511,0.1684088,0.125028,0.0842854,0.8192182,0.0780882,-0.1899225,0.0482096,4.9885154,132.6264648,3.2046733,0.3467901,1
5023,5231,0.1137756,-0.4034511,0.1684088,0.125028,0.0842854,0.8192182,0.0780882,-0.1899225,0.0482096,4.6367884,149.2910004,2.8189096,0.3497471,1
5024,5232,0.1160105,-0.415888,0.1654676,0.1152565,0.0691931,0.8050658,0.0780882,-0.1909126,0.0498096,4.6402297,163.5528412,3.0246663,0.3544651,1
5025,5233,0.1117524,-0.415888,0.1654676,0.1152565,0.0691931,0.8050658,0.0828641,-0.1909126,0.0498096,4.6436706,177.7854156,3.2306554,0.350207,1
5026,5234,0.1068011,-0.1409633,0.166628,0.1102779,0.0642706,0.8274162,0.0828641,-0.1548975,0.0501171,4.6882977,191.1290131,3.5187273,0.3102364,1
5027,5235,0.1011625,-0.1409633,0.166628,0.1102779,0.0642706,0.8274162,0.0828641,-0.1548975,0.0501171,4.8047605,202.9733582,3.9483314,0.3045978,1
5028,5236,0.1845883,0.1053592,0.2416323,0.0928168,0.0417388,1.1153213,0.0368577,0.0368901,0.1098075,4.9224157,214.8067474,4.3784027,0.2578023,1
5029,5237,0.3185372,0.1053592,0.2416323,0.0928168,0.0417388,1.1153213,0.0368577,0.0368901,0.1098075,5.4340553,223.3895569,4.7088008,0.3917512,1
5030,5238,0.3259842,0.3056329,0.2760285,0.1171026,0.0644172,1.4556895,0.0368577,0.0809639,0.1578715,6.3647151,228.4997711,4.9319239,0.4038876,3
5031,5239,0.2562307,0.3056329,0.2760285,0.1171026,0.0644172,1.4556895,-0.0238862,0.0809639,0.1578715,7.2941813,233.5978088,5.1544805,0.3341341,3
5032,5240,0.1855734,0.1395377,0.2424086,0.1139825,0.0418645,1.4043049,-0.0238862,0.0675346,0.1739548,8.0838623,217.5839233,4.4862838,0.2932587,2
5033,5241,0.2527053,0.1395377,0.2424086,0.1139825,0.0418645,1.4043049,-0.0238862,0.0675346,0.1739548,8.7808876,187.4716492,3.227329,0.3603906,2
5034,5242,0.3098421,0.1278455,0.2747712,0.1186052,0.0542703,1.5333333,-0.014653,0.1510945,0.1825193,9.4779139,157.3264008,1.9720544,0.3421581,2
5035,5244,0.106708,-0.118172,0.1302614,0.0675874,0.0226498,1.1942884,0.0219686,0.0472792,0.113325,13.8132668,150.4717865,2.8395438,0.1731096,1
5036,5245,0.0984622,-0.118172,0.1302614,0.0675874,0.0226498,1.1942884,0.0219686,0.0472792,0.113325,13.4647455,235.9419556,2.0632482,0.1648638,1
5037,5246,0.0975383,-0.0054282,0.1409893,0.0807018,0.0339652,1.2973241,0.0219686,0.0676831,0.1273514,13.1162243,321.3622437,1.2872564,0.1577254,1
5038,5247,0.1178467,-0.0054282,0.1409893,0.0807018,0.0339652,1.2973241,0.0206489,0.0676831,0.1273514,13.6804876,323.8693237,2.0376282,0.1780338,1
5039,5248,0.1108368,0.0153801,0.1297014,0.0757543,0.024602,1.3322581,0.0206489,0.086444,0.1404806,14.3939381,312.7227173,3.0413268,0.1655377,1
5040,5249,0.0867738,0.0153801,0.1297014,0.0757543,0.024602,1.3322581,0.0206489,0.086444,0.1404806,15.1061897,301.5698242,4.0472045,0.1414747,1
5041,5250,0.0895884,-0.0306747,0.1304545,0.0710594,0.0360342,1.3235763,0.0150255,0.0970687,0.1358933,15.776474,306.4273987,3.3042629,0.128932,1
5042,5251,0.0981925,-0.0306747,0.1304545,0.0710594,0.0360342,1.3235763,0.0150255,0.0970687,0.1358933,16.4468842,312.0991821,2.5162089,0.1375361,1
5043,5252,0.1226252,0.1460614,0.1423573,0.0795619,0.0334322,1.4111291,0.0150255,0.118991,0.1446396,17.0232983,310.2168884,1.8266804,0.148723,2
5044,5253,0.1552734,0.1460614,0.1423573,0.0795619,0.0334322,1.4111291,0.0113328,0.118991,0.1446396,16.6557217,229.2475128,2.1182232,0.1813712,2
5045,5254,0.1374826,0.2744203,0.1794758,0.0801465,0.03207,1.4692861,0.0113328,0.13125,0.1548176,16.2893448,147.9111633,2.408721,0.161539,3
5046,5255,0.1199805,0.2744203,0.1794758,0.0801465,0.03207,1.4692861,0.0113328,0.13125,0.1548176,15.8557768,84.1665039,2.6868715,0.1440369,3
5047,5256,0.1369419,0.1972326,0.1597846,0.0859424,0.0319489,1.4051114,0.0155833,0.1083636,0.1495954,15.1621895,88.6893082,2.9220264,0.178853,2
5048,5257,0.1087441,0.1972326,0.1597846,0.0859424,0.0319489,1.4051114,0.0155833,0.1083636,0.1495954,14.4686022,93.2225723,3.1579607,0.1506552,2
5049,5258,0.1003978,0.0982569,0.1240195,0.0769856,0.0367618,1.3814486,0.0155833,0.1051527,0.141771,13.7802439,96.3195267,3.315716,0.1375703,1
5050,5259,0.0833898,0.0982569,0.1240195,0.0769856,0.0367618,1.3814486,0.017329,0.1051527,0.141771,13.1019821,96.4056549,3.3095305,0.1205623,1
5051,5260,0.0826446,0.0423894,0.1360455,0.0753623,0.0311693,1.3311123,0.017329,0.0836073,0.135961,12.4225235,96.4903107,3.3037233,0.1356003,1
5052,5261,0.1080685,0.0423894,0.1360455,0.0753623,0.0311693,1.3311123,0.017329,0.0836073,0.135961,11.7355556,98.5040054,3.2963381,0.1610242,1
5053,5262,0.0974566,-0.0513655,0.1376147,0.0856289,0.0420168,1.2298017,0.0215283,0.0619469,0.1194888,11.0402441,102.9709244,3.2860835,0.1554276,1
5054,5263,0.0810433,-0.0513655,0.1376147,0.0856289,0.0420168,1.2298017,0.0215283,0.0619469,0.1194888,10.3449326,107.444458,3.2751451,0.1390143,1
5055,5264,0.0954198,-0.0462493,0.1466552,0.1058726,0.0439196,1.2121487,0.0215283,0.0519983,0.1142341,9.8289108,114.9669495,3.2733297,0.1580275,1
5056,5265,0.1089154,-0.0462493,0.1466552,0.1058726,0.0439196,1.2121487,0.0363089,0.0519983,0.1142341,9.4571972,124.9395447,3.2802861,0.1715231,1
5057,5266,0.1221214,-0.0428493,0.1510097,0.0816832,0.0276308,1.2172701,0.0363089,0.0452128,0.1166701,9.0878744,134.9526215,3.2886953,0.1939577,1
5058,5267,0.1171477,-0.0428493,0.1510097,0.0816832,0.0276308,1.2172701,0.0363089,0.0452128,0.1166701,8.7354088,153.2067566,3.2088323,0.188984,1
5059,5268,0.1141953,0.0948367,0.1533825,0.0896435,0.0421626,1.3280206,0.026053,0.0760095,0.130532,8.3903379,175.2454834,3.0855455,0.1692641,1
5060,5269,0.1178932,0.0948367,0.1533825,0.0896435,0.0421626,1.3280206,0.026053,0.0760095,0.130532,8.0452681,197.0525208,2.9620166,0.172962,1
5061,5270,0.1325767,0.0474412,0.1555863,0.0760963,0.0160341,1.3618063,0.026053,0.0651068,0.1441211,8.5293102,208.5593109,2.5170295,0.2123394,1
5062,5271,0.1470219,0.0474412,0.1555863,0.0760963,0.0160341,1.3618063,0.0061706,0.0651068,0.1441211,9.2324934,217.3919525,1.9828585,0.2267846,1
5063,5272,0.1664943,-0.0347795,0.1497352,0.0648829,0.0253328,1.2555205,0.0061706,0.0396365,0.1328926,9.9344826,226.2518005,1.4443934,0.2602443,1
5064,5273,0.1142418,-0.0347795,0.1497352,0.0648829,0.0253328,1.2555205,0.0061706,0.0396365,0.1328926,9.6985683,179.1831512,2.1666656,0.2079918,1
5065,5274,0.1177829,-0.0805471,0.130944,0.0893502,0.0459272,1.1804401,0.0171035,0.0273484,0.1185345,9.3637991,126.5070038,3.0210514,0.2092655,1
5066,5275,0.1113996,-0.0805471,0.130944,0.0893502,0.0459272,1.1804401,0.0171035,0.0273484,0.1185345,9.0102606,75.2967224,3.8662012,0.2028822,1
5067,5276,0.0787158,-0.1272106,0.1424142,0.0703465,0.0281044,1.1852022,0.0171035,0.0506108,0.1098384,7.9610906,79.3682709,4.2324595,0.1382745,1
5068,5277,0.0991312,-0.1272106,0.1424142,0.0703465,0.0281044,1.1852022,0.0349024,0.0506108,0.1098384,6.913115,83.4234619,4.5972419,0.1586899,1
5069,5278,0.1098349,-0.1587018,0.1600354,0.0836259,0.0429253,1.057638,0.0349024,-0.0022218,0.0935331,5.9141178,89.1876221,4.8158402,0.2055698,1
5070,5279,0.110669,-0.1587018,0.1600354,0.0836259,0.0429253,1.057638,0.0349024,-0.0022218,0.0935331,5.2118392,105.6233978,4.1416373,0.2064039,1
5071,5280,0.1104117,-0.3025149,0.1678521,0.1117129,0.0727352,0.9231634,0.0780882,-0.1338717,0.0812672,4.5119486,122.1166916,3.4687135,0.3232352,1
5072,5281,0.1141528,-0.3025149,0.1678521,0.1117129,0.0727352,0.9231634,0.0780882,-0.1338717,0.0812672,3.9925454,138.7406158,3.0128131,0.3269763,1
5073,5282,0.1050442,-0.3068317,0.1664219,0.1034962,0.0560603,0.8674918,0.0780882,-0.1262813,0.0658051,3.992641,155.663559,3.1877637,0.2955475,1
5074,5283,0.1157895,-0.3068317,0.1664219,0.1034962,0.0560603,0.8674918,0.0828641,-0.1262813,0.0658051,3.9939296,172.6899261,3.3675799,0.3062928,1
5075,5284,0.1290483,0.0131702,0.1910659,0.1077746,0.0608627,1.0353711,0.0828641,-0.0298951,0.0856038,3.9968467,188.3755035,3.6280634,0.2442523,1
5076,5285,0.1408517,0.0131702,0.1910659,0.1077746,0.0608627,1.0353711,0.0828641,-0.0298951,0.0856038,4.0000854,201.4710846,4.0173612,0.2560557,1
5077,5286,0.2299339,0.1480106,0.2264313,0.0972463,0.0246359,1.2690424,0.0368577,0.0622389,0.1362062,4.004952,214.3399353,4.4032607,0.3045336,2
5078,5287,0.2707857,0.1480106,0.2264313,0.0972463,0.0246359,1.2690424,0.0368577,0.0622389,0.1362062,4.5183616,223.9801941,4.7361937,0.3453854,2
5079,5288,0.2053619,0.0885662,0.2373806,0.1153925,0.0691552,1.3694011,0.0368577,0.0815808,0.1484894,5.5618086,230.2433472,5.0129395,0.273091,1
5080,5289,0.2006286,0.0885662,0.2373806,0.1153925,0.0691552,1.3694011,-0.0238862,0.0815808,0.1484894,6.604063,236.4943085,5.2891188,0.2683577,1
5081,5290,0.206701,0.1288599,0.205013,0.1008857,0.0374593,1.48312,-0.0238862,0.1360322,0.1884743,7.4370456,222.6374054,4.4235048,0.260523,2
5082,5291,0.2659026,0.1288599,0.205013,0.1008857,0.0374593,1.48312,-0.0238862,0.1360322,0.1884743,8.1340714,195.6440582,2.8163598,0.3197246,2
5083,5294,0.1098321,-0.118172,0.1302614,0.0675874,0.0226498,1.1942884,0.026355,0.0472792,0.113325,14.1366644,140.894989,3.5712218,0.1762337,1
5084,5295,0.1031243,-0.118172,0.1302614,0.0675874,0.0226498,1.1942884,0.026355,0.0472792,0.113325,13.7881441,231.0608826,2.766356,0.1695259,1
5085,5296,0.1078476,-0.0054282,0.1409893,0.0807018,0.0339652,1.2973241,0.026355,0.0676831,0.1273514,13.4396229,321.1768799,1.961794,0.1680347,1
5086,5297,0.1234808,-0.0054282,0.1409893,0.0807018,0.0339652,1.2973241,0.0222869,0.0676831,0.1273514,14.1069775,324.3256226,2.5405102,0.1836679,1
5087,5298,0.1174395,0.0153801,0.1297014,0.0757543,0.024602,1.3322581,0.0222869,0.086444,0.1404806,14.9332142,313.7757263,3.3390944,0.1721404,1
5088,5299,0.1002238,0.0153801,0.1297014,0.0757543,0.024602,1.3322581,0.0222869,0.086444,0.1404806,15.7582541,303.2194519,4.1398573,0.1549247,1
5089,5300,0.0863658,-0.0306747,0.1304545,0.0710594,0.0360342,1.3235763,0.0153369,0.0970687,0.1358933,16.3199501,270.3484497,3.4162071,0.1257094,1
5090,5301,0.1013025,-0.0306747,0.1304545,0.0710594,0.0360342,1.3235763,0.0153369,0.0970687,0.1358933,16.8775711,237.4363708,2.6616576,0.1406461,1
5091,5302,0.1030187,0.1460614,0.1423573,0.0795619,0.0334322,1.4111291,0.0153369,0.118991,0.1446396,17.3356743,203.5896912,2.017657,0.1291165,2
5092,5303,0.1073952,0.1460614,0.1423573,0.0795619,0.0334322,1.4111291,-1.81e-05,0.118991,0.1446396,16.8553104,157.1852264,2.4076447,0.133493,2
5093,5304,0.1621234,0.2744203,0.1794758,0.0801465,0.03207,1.4692861,-1.81e-05,0.13125,0.1548176,16.3761444,110.4137726,2.7965877,0.1861798,3
5094,5305,0.1525839,0.2744203,0.1794758,0.0801465,0.03207,1.4692861,-1.81e-05,0.13125,0.1548176,15.8520966,74.1108551,3.1362476,0.1766403,3
5095,5306,0.1256777,0.1972326,0.1597846,0.0859424,0.0319489,1.4051114,0.0035719,0.1083636,0.1495954,15.1585093,77.6466904,3.297997,0.1675888,2
5096,5307,0.1105174,0.1972326,0.1597846,0.0859424,0.0319489,1.4051114,0.0035719,0.1083636,0.1495954,14.4649229,81.1929932,3.4605255,0.1524285,2
5097,5308,0.0831801,0.0982569,0.1240195,0.0769856,0.0367618,1.3814486,0.0035719,0.1051527,0.141771,13.8138351,83.650032,3.5560212,0.1203526,1
5098,5309,0.08442,0.0982569,0.1240195,0.0769856,0.0367618,1.3814486,0.0194769,0.1051527,0.141771,13.2483625,83.8736343,3.5141528,0.1215925,1
5099,5310,0.0850865,0.0423894,0.1360455,0.0753623,0.0311693,1.3311123,0.0194769,0.0836073,0.135961,12.6816931,84.0957642,3.4726632,0.1380422,1
5100,5311,0.1115394,0.0423894,0.1360455,0.0753623,0.0311693,1.3311123,0.0194769,0.0836073,0.135961,12.0571184,85.9299316,3.4742703,0.1644951,1
5101,5312,0.121345,-0.0513655,0.1376147,0.0856289,0.0420168,1.2298017,0.0263557,0.0619469,0.1194888,11.3618069,89.7716904,3.5285242,0.179316,1
5102,5313,0.0838351,-0.0513655,0.1376147,0.0856289,0.0420168,1.2298017,0.0263557,0.0619469,0.1194888,10.6664963,93.620079,3.5820942,0.1418061,1
5103,5314,0.0929564,-0.0462493,0.1466552,0.1058726,0.0439196,1.2121487,0.0263557,0.0519983,0.1142341,10.0252762,98.7496948,3.531492,0.1555641,1
5104,5315,0.109198,-0.0462493,0.1466552,0.1058726,0.0439196,1.2121487,0.0269088,0.0519983,0.1142341,9.4279861,104.9035034,3.4014039,0.1718057,1
5105,5316,0.0927393,-0.0428493,0.1510097,0.0816832,0.0276308,1.2172701,0.0269088,0.0452128,0.1166701,8.8330879,111.0977859,3.272769,0.1645756,1
5106,5317,0.0851358,-0.0428493,0.1510097,0.0816832,0.0276308,1.2172701,0.0269088,0.0452128,0.1166701,8.40833,143.0360107,3.1637301,0.1569721,1
5107,5318,0.1114488,0.0948367,0.1533825,0.0896435,0.0421626,1.3280206,0.0192871,0.0760095,0.130532,8.0632601,186.9376678,3.0632985,0.1665176,1
